# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Mon Jul 26 02:52:58 2021
#
# User preference: *
#
# CONSTRAINT:  where (sy_diststr < 100)
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN default_flag:   Default Parameter Set
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN discoverymethod: Discovery Method
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au])
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN ttv_flag:       Data show Transit Timing Variations
# COLUMN st_refname:     Stellar Parameter Reference
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
# COLUMN rowupdate:      Date of Last Update
# COLUMN pl_pubdate:     Planetary Parameter Reference Publication Date
# COLUMN releasedate:    Release Date
#
pl_name,hostname,default_flag,sy_snum,sy_pnum,discoverymethod,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,ttv_flag,st_refname,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2,rowupdate,pl_pubdate,releasedate
K2-147 b,K2-147,1,1,1,Transit,2018,K2,Published Confirmed,0,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>,0.96191700,0.00002600,-0.00002600,0,0.015900,0.000500,-0.000500,0,1.380,0.170,-0.150,0,0.123,0.015,-0.013,0,,,,,,,,,,,,,,200.10,45.70,-45.70,0,,,,,0,<a refstr=HIRANO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....155..127H/abstract target=ref>Hirano et al. 2018</a>,,3672.00,70.00,-70.00,0,0.55,0.06,-0.06,0,0.58,0.06,-0.06,0,0.190,0.120,-0.120,0,[Fe/H],4.72,0.05,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h35m19.93s,293.8330329,-28d29m54.51s,-28.4984750,90.5494000,0.2767000,-0.2750000,14.0440000,0.0380000,-0.0380000,9.9970000,0.0210000,-0.0210000,13.1913000,0.0005370,-0.0005370,2018-02-01,2018-03,2018-02-01
K2-147 b,K2-147,0,1,1,Transit,2018,K2,Published Candidate,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,0.96191600,0.00001900,-0.00001900,0,,,,,0.820,0.180,-0.250,0,0.073,0.016,-0.022,0,,,,,,,,,,,,,,,,,,,,,,0,<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>,,,,,,0.31,0.06,-0.08,0,,,,,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h35m19.93s,293.8330329,-28d29m54.51s,-28.4984750,90.5494000,0.2767000,-0.2750000,14.0440000,0.0380000,-0.0380000,9.9970000,0.0210000,-0.0210000,13.1913000,0.0005370,-0.0005370,2019-09-05,2019-09,2019-09-05
42 Dra b,42 Dra,1,2,1,Radial Velocity,2008,Thueringer Landessternwarte Tautenburg,Published Confirmed,0,<a refstr=DOELLINGER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...499..935D/abstract target=ref> Doellinger et al. 2009 </a>,479.10000000,6.20000000,-6.20000000,0,1.190000,0.010000,-0.010000,0,,,,,,,,,1233.13000,270.14000,-270.14000,0,3.88000,0.85000,-0.85000,0,Msini,0.380000,0.060000,-0.060000,0,,,,,,,,,0,<a refstr=DOELLINGER_ET_AL__2009 href=https://ui.adsabs.harvard.edu/abs/2009A&A...499..935D/abstract target=ref> Doellinger et al. 2009 </a>,K1.5 III,4200.00,70.00,-70.00,0,22.03,1.00,-1.00,0,0.98,0.05,-0.05,0,-0.460,0.050,-0.050,0,[Fe/H],1.71,0.05,-0.05,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,18h25m59.40s,276.4975053,+65d33m48.11s,65.5633652,90.6545000,1.3227000,-1.3227000,4.8262000,0.0230000,-0.0230000,2.0850000,0.2160000,-0.2160000,4.4321600,0.0062380,-0.0062380,2014-05-14,2009-06,2014-05-14
TOI-220 b,TOI-220,1,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HOYER_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210501944H/abstract target=ref>Hoyer et al. 2021</a>,10.69526400,0.00008600,-0.00008600,0,0.089110,0.001000,-0.001000,0,3.030,0.150,-0.150,0,0.270,0.013,-0.013,0,13.80000,1.00000,-1.00000,0,0.04342,0.00315,-0.00315,0,Mass,0.032000,0.038000,-0.023000,0,,,,,805,21,-21,0,0,<a refstr=HOYER_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021arXiv210501944H/abstract target=ref>Hoyer et al. 2021</a>,K0 V,5298.00,65.00,-65.00,0,0.86,0.03,-0.03,0,0.82,0.03,-0.03,0,-0.217,0.044,-0.044,0,[Fe/H],4.37,0.11,-0.11,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h07m11.93s,91.7996988,-61d59m49.96s,-61.9972098,90.7402000,0.1715000,-0.1709000,10.4660000,0.0070000,-0.0070000,8.5420000,0.0250000,-0.0250000,10.1897000,0.0002820,-0.0002820,2021-05-28,2021-05,2021-05-28
TOI-220 b,TOI-220,0,1,1,Transit,2021,Transiting Exoplanet Survey Satellite (TESS),TESS Project Candidate,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,10.69527600,0.00002200,-0.00002200,0,,,,,2.665,0.148,-0.148,0,,,,,,,,,,,,,,,,,,18.14,,,,574,,,,0,<a refstr=EXOFOP_TESS_TOI href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP-TESS TOI</a>,,5272.71,45.60,-45.60,0,0.88,0.05,-0.05,0,,,,,,,,,,3.99,0.07,-0.07,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h07m11.93s,91.7996988,-61d59m49.96s,-61.9972098,90.7402000,0.1715000,-0.1709000,10.4660000,0.0070000,-0.0070000,8.5420000,0.0250000,-0.0250000,10.1897000,0.0002820,-0.0002820,2021-06-08,2017-07,2021-06-08
HD 222076 b,HD 222076,1,1,1,Radial Velocity,2016,Multiple Observatories,Published Confirmed,0,<a refstr=WITTENMYER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...51W/abstract target=ref>Wittenmyer et al. 2017</a>,871.00000000,19.00000000,-19.00000000,0,1.830000,0.030000,-0.030000,0,,,,,,,,,495.81480,34.96130,-34.96130,0,1.56000,0.11000,-0.11000,0,Msini,0.080000,0.050000,-0.050000,0,,,,,,,,,0,<a refstr=WITTENMYER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153...51W/abstract target=ref>Wittenmyer et al. 2017</a>,K0 III,4806.00,100.00,-100.00,0,4.10,0.60,-0.60,0,1.07,0.25,-0.25,0,0.050,0.100,-0.100,0,[Fe/H],3.31,0.15,-0.15,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h38m07.68s,354.5319820,-70d54m11.69s,-70.9032461,91.1538000,0.1811000,-0.1805000,7.4700000,0.0300000,-0.0300000,5.1270000,0.0270000,-0.0270000,7.1875500,0.0002080,-0.0002080,2016-11-30,2017-02,2016-12-01
WASP-145 A b,WASP-145 A,1,2,1,Transit,2018,SuperWASP-South,Published Confirmed,0,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.1379H/abstract target=ref>Hellier et al. 2019</a>,1.76903810,0.00000080,-0.00000080,0,0.026100,0.000500,-0.000500,0,10.088,4.484,-4.484,0,0.900,0.400,-0.400,0,282.86870,12.71320,-12.71320,0,0.89000,0.04000,-0.04000,0,Mass,0.000000,,,0,,,,,1200,60,-60,0,0,<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482.1379H/abstract target=ref>Hellier et al. 2019</a>,K2 V,4900.00,150.00,-150.00,0,0.68,0.07,-0.07,0,0.76,0.04,-0.04,0,-0.040,0.100,-0.100,0,,4.65,0.10,-0.10,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,21h29m00.90s,322.2537644,-58d50m10.13s,-58.8361466,91.2990000,0.2415000,-0.2403000,11.6360000,0.0230000,-0.0230000,9.1940000,0.0290000,-0.0290000,11.3583000,0.0006900,-0.0006900,2018-10-24,2019-01,2018-10-26
HD 38801 b,HD 38801,0,1,1,Radial Velocity,2009,Subaru Telescope,Published Confirmed,0,<a refstr=HARAKAWA_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...715..550H/abstract target=ref> Harakawa et al. 2010 </a>,696.30000000,2.70000000,-2.70000000,0,1.700000,0.037000,-0.037000,0,,,,,,,,,3400.64000,158.90800,-158.90800,0,10.70000,0.50000,-0.50000,0,Msini,0.000000,,,0,,,,,,,,,0,<a refstr=HARAKAWA_ET_AL__2010 href=https://ui.adsabs.harvard.edu/abs/2010ApJ...715..550H/abstract target=ref> Harakawa et al. 2010 </a>,,5222.00,44.00,-44.00,0,2.53,0.13,-0.13,0,1.36,0.09,-0.09,0,0.260,0.030,-0.030,0,[Fe/H],3.84,0.10,-0.10,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h47m59.12s,86.9963141,-08d19m40.89s,-8.3280256,91.4349000,0.3468000,-0.3468000,8.2600000,0.0300000,-0.0300000,6.2790000,0.0200000,-0.0200000,8.0339700,0.0003600,-0.0003600,2019-06-24,2010-05,2014-05-14
HD 38801 b,HD 38801,1,1,1,Radial Velocity,2009,Subaru Telescope,Published Confirmed,0,<a refstr=BARBATO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...615A.175B/abstract target=ref>Barbato et al. 2018</a>,685.25000000,0.85000000,-0.85000000,0,1.623000,0.047000,-0.049000,0,,,,,,,,,3082.31534,182.11659,-186.56621,0,9.69800,0.57300,-0.58700,0,Msini,0.017000,0.013000,-0.011000,0,,,,,,,,,0,<a refstr=BARBATO_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...615A.175B/abstract target=ref>Barbato et al. 2018</a>,,5338.00,59.00,-59.00,0,2.03,0.29,-0.29,0,1.21,0.11,-0.11,0,0.250,0.030,-0.030,0,[Fe/H],3.88,0.08,-0.08,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h47m59.12s,86.9963141,-08d19m40.89s,-8.3280256,91.4349000,0.3468000,-0.3468000,8.2600000,0.0300000,-0.0300000,6.2790000,0.0200000,-0.0200000,8.0339700,0.0003600,-0.0003600,2019-06-24,2018-08,2019-06-27
HD 38801 b,HD 38801,0,1,1,Radial Velocity,2009,Subaru Telescope,Published Confirmed,0,<a refstr=MENT_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..213M/abstract target=ref>Ment et al. 2018</a>,687.14000000,0.46000000,-0.46000000,0,1.660000,0.110000,-0.110000,0,,,,,,,,,3178.30000,444.96200,-444.96200,0,10.00000,1.40000,-1.40000,0,Msini,0.057200,0.006300,-0.006300,0,,,,,,,,,0,<a refstr=MENT_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..213M/abstract target=ref>Ment et al. 2018</a>,K0,5207.00,,,0,2.41,0.19,-0.19,0,1.29,0.26,-0.26,0,0.320,,,0,[Fe/H],,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h47m59.12s,86.9963141,-08d19m40.89s,-8.3280256,91.4349000,0.3468000,-0.3468000,8.2600000,0.0300000,-0.0300000,6.2790000,0.0200000,-0.0200000,8.0339700,0.0003600,-0.0003600,2019-06-24,2018-11,2018-09-27
HD 38801 b,HD 38801,0,1,1,Radial Velocity,2009,Subaru Telescope,Published Confirmed,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,696.29999000,2.70000000,-2.70000000,0,1.650000,0.030000,-0.030000,0,,,,,,,,,3852.09960,251.08570,-251.08570,0,12.12000,0.79000,-0.79000,0,Msini,0.000000,,,0,,,,,,,,,0,<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>,,5277.00,27.00,-27.00,0,2.38,0.07,-0.07,0,1.64,0.15,-0.15,0,0.190,,,0,[Fe/H],3.90,0.03,-0.03,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h47m59.12s,86.9963141,-08d19m40.89s,-8.3280256,91.4349000,0.3468000,-0.3468000,8.2600000,0.0300000,-0.0300000,6.2790000,0.0200000,-0.0200000,8.0339700,0.0003600,-0.0003600,2019-06-24,2017-03,2018-09-06
HD 38801 b,HD 38801,0,1,1,Radial Velocity,2009,Subaru Telescope,Published Confirmed,0,<a refstr=LUHN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..149L/abstract target=ref>Luhn et al. 2019</a>,686.80000000,1.40000000,-1.40000000,0,1.660000,0.110000,-0.110000,0,,,,,,,,,3219.61790,73.10090,-73.10090,0,10.13000,0.23000,-0.23000,0,Msini,0.059000,0.026000,-0.026000,0,,,,,,,,,0,<a refstr=LUHN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....157..149L/abstract target=ref>Luhn et al. 2019</a>,,5207.00,,,0,2.41,,,0,1.29,,,0,,,,,,3.77,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,05h47m59.12s,86.9963141,-08d19m40.89s,-8.3280256,91.4349000,0.3468000,-0.3468000,8.2600000,0.0300000,-0.0300000,6.2790000,0.0200000,-0.0200000,8.0339700,0.0003600,-0.0003600,2019-06-24,2019-04,2018-12-06
Kepler-1649 b,Kepler-1649,0,1,2,Transit,2017,Kepler,Kepler Project Candidate (q1_q17_dr25_koi),0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,8.68910764,0.00003364,-0.00003364,0,0.037800,,,0,0.490,0.000,0.000,0,,,,,,,,,,,,,,0.000000,,,0,0.47,0.00,0.00,0,211,,,0,0,<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>,,2703.00,0.00,0.00,0,0.12,0.00,0.00,0,0.10,0.00,0.00,0,0.000,0.000,0.000,0,[Fe/H],5.27,0.00,0.00,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h30m00.71s,292.5029676,+41d49m47.98s,41.8299933,92.1913000,0.5489000,-0.5425000,17.9500000,0.2000000,-0.2000000,12.5890000,0.0260000,-0.0260000,16.2682000,0.0010180,-0.0010180,2017-05-08,2017-08-31 00:00,2017-05-08
Kepler-1649 b,Kepler-1649,0,1,2,Transit,2017,Kepler,Kepler Project Candidate (q1_q12_koi),0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,8.68907042,0.00003255,-0.00003255,0,0.037800,,,0,0.570,0.000,0.000,0,,,,,,,,,,,,,,0.000000,,,0,0.47,0.00,0.00,0,211,,,0,0,<a refstr=Q1_Q12_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q12 KOI Table</a>,,2703.00,0.00,0.00,0,0.12,0.00,0.00,0,0.10,0.00,0.00,0,0.000,,,0,[Fe/H],5.27,0.00,0.00,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h30m00.71s,292.5029676,+41d49m47.98s,41.8299933,92.1913000,0.5489000,-0.5425000,17.9500000,0.2000000,-0.2000000,12.5890000,0.0260000,-0.0260000,16.2682000,0.0010180,-0.0010180,2014-11-18,2014-12-04,2014-11-18
Kepler-1649 b,Kepler-1649,1,1,2,Transit,2017,Kepler,Published Confirmed,0,<a refstr=VANDERBURG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020ApJ...893L..27V/abstract target=ref>Vanderburg et al. 2020</a>,8.68909900,0.00002500,-0.00002500,0,,,,,1.017,0.051,-0.051,0,0.091,0.005,-0.005,0,,,,,,,,,,,,,,2.21,0.09,-0.09,0,307,26,-26,0,0,<a refstr=VANDERBURG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020ApJ...893L..27V/abstract target=ref>Vanderburg et al. 2020</a>,,3240.00,61.00,-61.00,0,0.23,0.00,0.00,0,0.20,0.01,-0.01,0,-0.150,0.110,-0.110,0,[M/H],5.00,0.02,-0.02,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h30m00.71s,292.5029676,+41d49m47.98s,41.8299933,92.1913000,0.5489000,-0.5425000,17.9500000,0.2000000,-0.2000000,12.5890000,0.0260000,-0.0260000,16.2682000,0.0010180,-0.0010180,2020-04-16,2020-04,2020-04-23
Kepler-1649 b,Kepler-1649,0,1,2,Transit,2017,Kepler,Kepler Project Candidate (q1_q16_koi),0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,8.68907042,0.00003255,-0.00003255,0,0.037800,,,0,0.570,0.000,0.000,0,,,,,,,,,,,,,,0.000000,,,0,0.47,0.00,0.00,0,211,,,0,0,<a refstr=Q1_Q16_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q16 KOI Table</a>,,2703.00,0.00,0.00,0,0.12,0.00,0.00,0,0.10,0.00,0.00,0,0.000,,,0,[Fe/H],5.27,0.00,0.00,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h30m00.71s,292.5029676,+41d49m47.98s,41.8299933,92.1913000,0.5489000,-0.5425000,17.9500000,0.2000000,-0.2000000,12.5890000,0.0260000,-0.0260000,16.2682000,0.0010180,-0.0010180,2014-11-21,2014-12-18,2014-11-21
Kepler-1649 b,Kepler-1649,0,1,2,Transit,2017,Kepler,Kepler Project Candidate (q1_q8_koi),0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,8.68910200,0.00004800,-0.00004800,0,0.067000,,,0,4.600,,,0,,,,,,,,,,,,,,0.000000,,,0,,,,0,517,,,0,0,<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>,,3888.00,,,0,0.61,,,0,0.52,,,0,,,,0,,4.59,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,19h30m00.71s,292.5029676,+41d49m47.98s,41.8299933,92.1913000,0.5489000,-0.5425000,17.9500000,0.2000000,-0.2000000,12.5890000,0.0260000,-0.0260000,16.2682000,0.0010180,-0.0010180,2013-10-28,2014-01-08,2013-10-28
